E sigma
1.2986e+06 1.6767
1.29861e+06 1.7956
1.29862e+06 1.9267
1.29863e+06 2.0704
1.29864e+06 2.2265
1.29865e+06 2.3945
1.29866e+06 2.6039
1.29867e+06 2.8909
1.29872e+06 3.7929
1.29874e+06 4.1052
1.29875e+06 4.345
1.29877e+06 4.5388
1.29878e+06 4.6933
1.29879e+06 4.8114
1.29881e+06 4.8927
1.29882e+06 4.9304
1.29883e+06 4.9523
1.29885e+06 4.9376
1.29886e+06 4.8989
1.29888e+06 4.8059
1.29891e+06 4.6391
1.29899e+06 4.0644
1.29903e+06 3.8465
1.29906e+06 3.6522
1.29909e+06 3.481
1.29913e+06 3.3309
1.29917e+06 3.1751
1.29921e+06 3.0414
1.29926e+06 2.9084
1.29931e+06 2.7952
1.29936e+06 2.6852
1.29942e+06 2.578
1.29949e+06 2.4829
1.29957e+06 2.3876
1.29965e+06 2.3056
1.29975e+06 2.2182
1.29987e+06 2.1325
1.30003e+06 2.0393
1.30025e+06 1.9242
1.30062e+06 1.7427
1.30078e+06 1.6551
1.3009e+06 1.5803
1.30098e+06 1.5145
1.30106e+06 1.446
1.30113e+06 1.3755
1.30118e+06 1.308
1.30123e+06 1.2455
1.30128e+06 1.1725
1.30132e+06 1.0902
1.3014e+06 0.93438
1.30142e+06 0.90218
1.30144e+06 0.88187
1.30145e+06 0.87174
1.30146e+06 0.86788
1.30147e+06 0.86988
1.30148e+06 0.87644
1.30148e+06 0.88667
1.30149e+06 0.90054
1.30149e+06 0.91921
1.3015e+06 0.94135
1.30151e+06 0.96872
1.30151e+06 1.0019
1.30152e+06 1.0415
1.30152e+06 1.0883
1.30153e+06 1.1425
1.30154e+06 1.205
1.30154e+06 1.2762
1.30155e+06 1.3567
1.30155e+06 1.4466
1.30156e+06 1.5464
1.30156e+06 1.6557
1.30157e+06 1.7752
1.30158e+06 1.9039
1.30158e+06 2.0894
1.30159e+06 2.289
1.3016e+06 2.5954
1.30163e+06 3.4172
1.30164e+06 3.7046
1.30165e+06 3.9333
1.30166e+06 4.1119
1.30167e+06 4.2601
1.30167e+06 4.385
1.30168e+06 4.4858
1.30169e+06 4.5625
1.3017e+06 4.6073
1.3017e+06 4.6415
1.30171e+06 4.657
1.30172e+06 4.6451
1.30173e+06 4.6002
1.30175e+06 4.5021
1.30177e+06 4.3427
1.30181e+06 3.9263
1.30184e+06 3.7093
1.30186e+06 3.5469
1.30189e+06 3.3838
1.30192e+06 3.2453
1.30195e+06 3.1118
1.30198e+06 2.9869
1.30202e+06 2.8723
1.30206e+06 2.7773
1.30211e+06 2.6823
1.30216e+06 2.5956
1.30222e+06 2.5164
1.30229e+06 2.441
1.30237e+06 2.3635
1.30248e+06 2.2892
1.30259e+06 2.2257
1.30275e+06 2.1596
1.30294e+06 2.0972
1.30316e+06 2.0425
1.30343e+06 1.9882
1.30377e+06 1.9371
1.3042e+06 1.8859
1.30478e+06 1.8328
1.30548e+06 1.7835
1.30603e+06 1.7558
1.30625e+06 1.7513
1.30641e+06 1.7565
1.3065e+06 1.7699
1.30656e+06 1.7891
1.3066e+06 1.8129
1.30663e+06 1.8408
1.30665e+06 1.8734
1.30667e+06 1.9113
1.30668e+06 1.9492
1.30669e+06 1.9892
1.3067e+06 2.0412
1.3067e+06 2.0904
1.30671e+06 2.1614
1.30672e+06 2.2409
1.30672e+06 2.3243
1.30673e+06 2.4284
1.30674e+06 2.5414
1.30674e+06 2.6761
1.30675e+06 2.8287
1.30676e+06 3.0237
1.30677e+06 3.2931
1.30679e+06 3.9209
1.3068e+06 4.1529
1.3068e+06 4.3067
1.30681e+06 4.4284
1.30681e+06 4.5072
1.30682e+06 4.5472
1.30682e+06 4.5553
1.30683e+06 4.5393
1.30683e+06 4.4898
1.30684e+06 4.4007
1.30685e+06 4.2888
1.30685e+06 4.1284
1.30686e+06 3.9145
1.30687e+06 3.499
1.30688e+06 3.1132
1.30689e+06 2.8678
1.3069e+06 2.695
1.30691e+06 2.541
1.30691e+06 2.406
1.30692e+06 2.2936
1.30692e+06 2.2177
1.30693e+06 2.128
1.30694e+06 2.0621
1.30694e+06 1.9957
1.30695e+06 1.9351
1.30696e+06 1.8843
1.30697e+06 1.8462
1.30698e+06 1.8112
1.307e+06 1.7778
1.30702e+06 1.7504
1.30705e+06 1.7266
1.30709e+06 1.7072
1.30717e+06 1.69
1.30733e+06 1.6756
1.30771e+06 1.6609
1.30802e+06 1.657
1.3083e+06 1.6621
1.3085e+06 1.6756
1.30867e+06 1.6972
1.30879e+06 1.7239
1.30889e+06 1.757
1.30898e+06 1.7965
1.30905e+06 1.8423
1.30912e+06 1.8961
1.30917e+06 1.9573
1.30922e+06 2.0238
1.30926e+06 2.092
1.3093e+06 2.1754
1.30933e+06 2.2556
1.30937e+06 2.351
1.30939e+06 2.4344
1.30942e+06 2.5301
1.30944e+06 2.6402
1.30947e+06 2.7672
1.30949e+06 2.914
1.30951e+06 3.0843
1.30953e+06 3.2127
1.30955e+06 3.3544
1.30956e+06 3.5109
1.30958e+06 3.6834
1.3096e+06 3.8731
1.30961e+06 4.0811
1.30963e+06 4.3082
1.30964e+06 4.5547
1.30967e+06 4.9592
1.30969e+06 5.4002
1.30974e+06 6.3664
1.30976e+06 6.6952
1.30978e+06 6.9603
1.3098e+06 7.1883
1.30981e+06 7.3688
1.30982e+06 7.4677
1.30984e+06 7.5402
1.30985e+06 7.5622
1.30986e+06 7.5429
1.30988e+06 7.4872
1.30989e+06 7.3628
1.30991e+06 7.1875
1.30993e+06 6.9707
1.30994e+06 6.7229
1.30998e+06 6.1038
1.31002e+06 5.4086
1.31004e+06 5.0213
1.31007e+06 4.6673
1.31009e+06 4.3494
1.31012e+06 4.0671
1.31014e+06 3.8183
1.31017e+06 3.5996
1.31019e+06 3.4077
1.31021e+06 3.2392
1.31024e+06 3.091
1.31026e+06 2.9603
1.31029e+06 2.8448
1.31032e+06 2.7107
1.31035e+06 2.5957
1.31039e+06 2.4965
1.31043e+06 2.3921
1.31047e+06 2.301
1.31052e+06 2.2076
1.31057e+06 2.1299
1.31063e+06 2.0491
1.3107e+06 1.9832
1.31077e+06 1.9214
1.31086e+06 1.8592
1.31097e+06 1.8003
1.3111e+06 1.7468
1.31125e+06 1.6992
1.31143e+06 1.6531
1.31167e+06 1.6073
1.31196e+06 1.5641
1.31233e+06 1.5227
1.31276e+06 1.4846
1.3132e+06 1.4571
1.31357e+06 1.4437
1.31375e+06 1.4416
1.31401e+06 1.4457
1.31423e+06 1.458
1.31441e+06 1.4769
1.31459e+06 1.5061
1.31476e+06 1.5438
1.31489e+06 1.5823
1.315e+06 1.623
1.31511e+06 1.6719
1.31522e+06 1.7301
1.31533e+06 1.7989
1.31544e+06 1.8794
1.31556e+06 1.9806
1.31568e+06 2.1008
1.3158e+06 2.239
1.31595e+06 2.4198
1.31633e+06 2.9319
1.31647e+06 3.0973
1.31658e+06 3.211
1.31667e+06 3.2893
1.31679e+06 3.3683
1.3169e+06 3.4159
1.31701e+06 3.4404
1.31708e+06 3.445
1.31719e+06 3.4365
1.31734e+06 3.4014
1.31752e+06 3.3305
1.31782e+06 3.1849
1.31829e+06 2.9372
1.31862e+06 2.7848
1.31895e+06 2.6532
1.31928e+06 2.5412
1.31965e+06 2.4364
1.32001e+06 2.3482
1.32045e+06 2.2595
1.32096e+06 2.1742
1.32155e+06 2.0942
1.32228e+06 2.0123
1.32314e+06 1.9327
1.32521e+06 1.7646
1.32576e+06 1.7095
1.3261e+06 1.6645
1.32635e+06 1.6209
1.32654e+06 1.5789
1.32667e+06 1.5379
1.32678e+06 1.4962
1.32688e+06 1.4489
1.32696e+06 1.4002
1.32702e+06 1.3538
1.32708e+06 1.3012
1.32712e+06 1.2494
1.32717e+06 1.1914
1.32721e+06 1.124
1.32727e+06 1.0268
1.32729e+06 1.0016
1.3273e+06 0.98949
1.32731e+06 0.98577
1.32732e+06 0.98795
1.32733e+06 0.9958
1.32733e+06 1.0108
1.32734e+06 1.0301
1.32735e+06 1.0582
1.32735e+06 1.0841
1.32736e+06 1.1178
1.32736e+06 1.1583
1.32737e+06 1.2064
1.32737e+06 1.2629
1.32738e+06 1.3282
1.32738e+06 1.4031
1.32739e+06 1.4879
1.32739e+06 1.5829
1.3274e+06 1.6884
1.32741e+06 1.8041
1.32741e+06 1.9629
1.32742e+06 2.1361
1.32743e+06 2.3606
1.32744e+06 2.7008
1.32746e+06 3.2954
1.32747e+06 3.5645
1.32747e+06 3.7704
1.32748e+06 3.9572
1.32749e+06 4.0868
1.32749e+06 4.1934
1.3275e+06 4.2846
1.32751e+06 4.3343
1.32752e+06 4.3734
1.32752e+06 4.3819
1.32753e+06 4.3705
1.32754e+06 4.3339
1.32755e+06 4.254
1.32756e+06 4.1191
1.32761e+06 3.5823
1.32762e+06 3.3867
1.32764e+06 3.2177
1.32766e+06 3.0744
1.32768e+06 2.9531
1.3277e+06 2.8368
1.32772e+06 2.7284
1.32775e+06 2.6385
1.32778e+06 2.5488
1.32781e+06 2.4644
1.32785e+06 2.3879
1.32789e+06 2.312
1.32794e+06 2.2437
1.32801e+06 2.1773
1.32809e+06 2.1164
1.32818e+06 2.0623
1.3283e+06 2.0088
1.32845e+06 1.9613
1.32865e+06 1.9143
1.3289e+06 1.8719
1.32925e+06 1.8293
1.3297e+06 1.7899
1.33028e+06 1.7523
1.33094e+06 1.7224
1.33151e+06 1.7078
1.33168e+06 1.7067
1.33199e+06 1.7118
1.33224e+06 1.7267
1.33241e+06 1.7474
1.33255e+06 1.776
1.33267e+06 1.8094
1.33276e+06 1.8487
1.33285e+06 1.8949
1.33292e+06 1.9468
1.33298e+06 2.0014
1.33304e+06 2.0698
1.33309e+06 2.137
1.33313e+06 2.2184
1.33317e+06 2.2909
1.33321e+06 2.375
1.33324e+06 2.4731
1.33328e+06 2.5876
1.33331e+06 2.7214
1.33335e+06 2.8777
1.33337e+06 2.9961
1.3334e+06 3.1269
1.33342e+06 3.2711
1.33345e+06 3.4292
1.33347e+06 3.6016
1.33351e+06 3.886
1.33354e+06 4.197
1.33362e+06 4.9029
1.33366e+06 5.1973
1.33368e+06 5.3629
1.3337e+06 5.4943
1.33373e+06 5.5846
1.33375e+06 5.6235
1.33376e+06 5.6343
1.33378e+06 5.6199
1.3338e+06 5.5607
1.33382e+06 5.4903
1.33385e+06 5.3663
1.33387e+06 5.2153
1.33391e+06 4.9322
1.334e+06 4.2603
1.33403e+06 4.0028
1.33407e+06 3.7674
1.3341e+06 3.5559
1.33414e+06 3.3679
1.33418e+06 3.2019
1.33421e+06 3.0556
1.33425e+06 2.9269
1.33428e+06 2.8135
1.33433e+06 2.6827
1.33438e+06 2.5714
1.33443e+06 2.4763
1.33449e+06 2.3757
1.33455e+06 2.2916
1.33462e+06 2.2077
1.3347e+06 2.128
1.3348e+06 2.0547
1.33491e+06 1.9891
1.33501e+06 1.9364
1.33516e+06 1.8785
1.33534e+06 1.8254
1.33555e+06 1.7782
1.33582e+06 1.7327
1.33615e+06 1.6915
1.33654e+06 1.6559
1.33695e+06 1.6307
1.33727e+06 1.622
1.3373e+06 1.6219
1.3375e+06 1.6274
1.33765e+06 1.642
1.33777e+06 1.6628
1.33785e+06 1.6878
1.33792e+06 1.7191
1.33798e+06 1.7576
1.33803e+06 1.8008
1.33807e+06 1.8481
1.33811e+06 1.9027
1.33815e+06 1.9615
1.33817e+06 2.0213
1.3382e+06 2.0939
1.33822e+06 2.1634
1.33825e+06 2.2453
1.33827e+06 2.3426
1.33828e+06 2.4277
1.3383e+06 2.5253
1.33832e+06 2.6374
1.33833e+06 2.7666
1.33835e+06 2.9158
1.33837e+06 3.0882
1.33838e+06 3.2872
1.3384e+06 3.4366
1.33841e+06 3.6005
1.33842e+06 3.7798
1.33843e+06 3.975
1.33844e+06 4.1868
1.33846e+06 4.5344
1.33847e+06 4.9143
1.3385e+06 5.5947
1.33852e+06 6.1697
1.33854e+06 6.4491
1.33855e+06 6.6711
1.33856e+06 6.8599
1.33857e+06 7.024
1.33858e+06 7.1112
1.33859e+06 7.1651
1.3386e+06 7.1707
1.33861e+06 7.1461
1.33862e+06 7.0713
1.33863e+06 6.9504
1.33864e+06 6.7891
1.33865e+06 6.5942
1.33866e+06 6.3442
1.33869e+06 5.8203
1.33872e+06 5.0672
1.33874e+06 4.7177
1.33875e+06 4.3965
1.33877e+06 4.1068
1.33879e+06 3.8485
1.3388e+06 3.6201
1.33882e+06 3.4187
1.33884e+06 3.2418
1.33885e+06 3.0863
1.33887e+06 2.9496
1.33889e+06 2.8288
1.3389e+06 2.7222
1.33893e+06 2.5984
1.33895e+06 2.4923
1.33897e+06 2.4008
1.339e+06 2.3033
1.33902e+06 2.2209
1.33906e+06 2.1378
1.3391e+06 2.058
1.33914e+06 1.9924
1.33919e+06 1.9238
1.33924e+06 1.8602
1.3393e+06 1.8076
1.33938e+06 1.7545
1.33946e+06 1.7103
1.33957e+06 1.665
1.33971e+06 1.6225
1.33989e+06 1.5814
1.34011e+06 1.5435
1.34044e+06 1.5008
1.34097e+06 1.4473
1.34261e+06 1.3006
1.34356e+06 1.2093
1.34382e+06 1.1914
1.34398e+06 1.187
1.34411e+06 1.1915
1.3442e+06 1.2019
1.34428e+06 1.218
1.34434e+06 1.2393
1.3444e+06 1.2653
1.34445e+06 1.2943
1.34449e+06 1.332
1.34453e+06 1.3702
1.34457e+06 1.4174
1.3446e+06 1.4602
1.34462e+06 1.5104
1.34465e+06 1.5697
1.34468e+06 1.6397
1.34471e+06 1.7225
1.34473e+06 1.7859
1.34475e+06 1.857
1.34476e+06 1.9366
1.34478e+06 2.0256
1.3448e+06 2.1252
1.34482e+06 2.2363
1.34484e+06 2.36
1.34486e+06 2.4972
1.34488e+06 2.6486
1.3449e+06 2.8146
1.34491e+06 2.995
1.34494e+06 3.2902
1.34498e+06 3.7168
1.34502e+06 4.1985
1.34504e+06 4.44
1.34506e+06 4.6062
1.34508e+06 4.7403
1.3451e+06 4.8159
1.34511e+06 4.8681
1.34513e+06 4.898
1.34513e+06 4.8998
1.34515e+06 4.8863
1.34516e+06 4.8493
1.34518e+06 4.7667
1.3452e+06 4.6518
1.34522e+06 4.5113
1.34525e+06 4.2467
1.34532e+06 3.6106
1.34534e+06 3.3631
1.34537e+06 3.1348
1.3454e+06 2.9276
1.34543e+06 2.7416
1.34546e+06 2.5757
1.34548e+06 2.428
1.34551e+06 2.2966
1.34554e+06 2.1795
1.34557e+06 2.075
1.3456e+06 1.9814
1.34563e+06 1.8712
1.34567e+06 1.7749
1.34571e+06 1.6903
1.34575e+06 1.598
1.3458e+06 1.5228
1.34584e+06 1.4547
1.34589e+06 1.3895
1.34595e+06 1.3213
1.34601e+06 1.2617
1.34608e+06 1.1997
1.34615e+06 1.1463
1.34622e+06 1.1004
1.34629e+06 1.0618
1.34636e+06 1.0305
1.34643e+06 1.0072
1.34647e+06 0.99656
1.34652e+06 0.99045
1.34654e+06 0.98928
1.34659e+06 0.99119
1.34663e+06 0.99945
1.34668e+06 1.015
1.34672e+06 1.0324
1.34675e+06 1.0553
1.34679e+06 1.0846
1.34682e+06 1.121
1.34685e+06 1.1653
1.34689e+06 1.2185
1.34692e+06 1.2816
1.34696e+06 1.3557
1.34698e+06 1.4118
1.34701e+06 1.4735
1.34703e+06 1.5412
1.34705e+06 1.6152
1.34708e+06 1.6957
1.34711e+06 1.8292
1.34714e+06 1.9783
1.34718e+06 2.1432
1.34721e+06 2.2769
1.34725e+06 2.5175
1.3473e+06 2.7945
1.34738e+06 3.31
1.34745e+06 3.7497
1.34749e+06 4.0283
1.34754e+06 4.2592
1.34757e+06 4.4229
1.34761e+06 4.5575
1.34764e+06 4.6673
1.34768e+06 4.752
1.34771e+06 4.8121
1.34776e+06 4.857
1.34779e+06 4.8671
1.34784e+06 4.8541
1.34789e+06 4.8151
1.34796e+06 4.7219
1.34805e+06 4.5574
1.3483e+06 4.0502
1.34844e+06 3.8004
1.34856e+06 3.6166
1.34868e+06 3.4545
1.34882e+06 3.2856
1.34895e+06 3.1408
1.34912e+06 2.997
1.34928e+06 2.8753
1.34947e+06 2.7577
1.34967e+06 2.6469
1.34991e+06 2.5446
1.35017e+06 2.4491
1.35046e+06 2.3609
1.35076e+06 2.2851
1.35117e+06 2.2023
1.35163e+06 2.1264
1.35216e+06 2.0577
1.3528e+06 1.9903
1.35355e+06 1.9266
1.35445e+06 1.8659
1.35503e+06 1.8371
1.35519e+06 1.8342
1.35534e+06 1.8396
1.35539e+06 1.8499
1.35541e+06 1.8647
1.35543e+06 1.8863
1.35544e+06 1.916
1.35546e+06 1.9575
1.35547e+06 2.0176
1.3555e+06 2.1971
1.35551e+06 2.2413
1.35552e+06 2.2628
1.35553e+06 2.2667
1.35554e+06 2.2577
1.35555e+06 2.2298
1.35556e+06 2.1771
1.35559e+06 1.999
1.3556e+06 1.9441
1.35561e+06 1.9035
1.35562e+06 1.879
1.35563e+06 1.8624
1.35565e+06 1.8563
1.35568e+06 1.8648
1.35572e+06 1.8964
1.35575e+06 1.9376
1.35578e+06 1.9755
1.3558e+06 2.024
1.35582e+06 2.0775
1.35584e+06 2.1401
1.35586e+06 2.2085
1.35587e+06 2.2792
1.35588e+06 2.3661
1.35589e+06 2.4502
1.3559e+06 2.5503
1.35591e+06 2.6378
1.35592e+06 2.7376
1.35593e+06 2.8512
1.35593e+06 2.9806
1.35594e+06 3.1269
1.35595e+06 3.2918
1.35596e+06 3.4759
1.35596e+06 3.6802
1.35597e+06 3.9037
1.35598e+06 4.2295
1.35599e+06 4.6712
1.35602e+06 5.3988
1.35603e+06 5.7348
1.35603e+06 5.9918
1.35604e+06 6.1745
1.35605e+06 6.3142
1.35606e+06 6.4056
1.35606e+06 6.4445
1.35607e+06 6.4464
1.35607e+06 6.424
1.35608e+06 6.3661
1.35609e+06 6.2529
1.3561e+06 6.0825
1.35611e+06 5.8717
1.35612e+06 5.5719
1.35615e+06 4.5858
1.35616e+06 4.2777
1.35617e+06 3.9951
1.35618e+06 3.7417
1.35618e+06 3.5713
1.35619e+06 3.4176
1.3562e+06 3.2366
1.35621e+06 3.0807
1.35622e+06 2.9467
1.35623e+06 2.8315
1.35625e+06 2.7098
1.35626e+06 2.6084
1.35627e+06 2.5232
1.35629e+06 2.4381
1.35631e+06 2.3571
1.35633e+06 2.2848
1.35635e+06 2.2161
1.35638e+06 2.1514
1.35641e+06 2.0946
1.35645e+06 2.0442
1.35649e+06 2.0001
1.35655e+06 1.9583
1.35663e+06 1.9206
1.35672e+06 1.8854
1.35686e+06 1.8529
1.35706e+06 1.8223
1.35736e+06 1.7929
1.35788e+06 1.7596
1.35883e+06 1.719
1.36055e+06 1.664
1.36699e+06 1.4926
1.36994e+06 1.4052
1.37058e+06 1.3936
1.37079e+06 1.3924
1.37117e+06 1.3971
1.37146e+06 1.4093
1.3717e+06 1.4298
1.37188e+06 1.4526
1.37205e+06 1.4847
1.37219e+06 1.5168
1.3723e+06 1.5513
1.37241e+06 1.59
1.37251e+06 1.6365
1.37263e+06 1.7018
1.37274e+06 1.7693
1.37285e+06 1.8486
1.37295e+06 1.9427
1.37306e+06 2.0514
1.37317e+06 2.1792
1.37329e+06 2.3385
1.37346e+06 2.5767
1.37367e+06 2.8848
1.3738e+06 3.0471
1.37387e+06 3.1325
1.37396e+06 3.2171
1.37402e+06 3.2674
1.37409e+06 3.3079
1.3742e+06 3.3441
1.37428e+06 3.3525
1.37438e+06 3.3423
1.37448e+06 3.311
1.37462e+06 3.2443
1.37483e+06 3.1133
1.37526e+06 2.8307
1.3755e+06 2.6835
1.37575e+06 2.5559
1.376e+06 2.447
1.37624e+06 2.3545
1.37652e+06 2.2654
1.37684e+06 2.1822
1.37719e+06 2.1065
1.37761e+06 2.0326
1.37811e+06 1.9637
1.37867e+06 1.9011
1.37937e+06 1.839
1.38032e+06 1.7717
1.38052e+06 1.7636
1.38061e+06 1.7688
1.38065e+06 1.7809
1.38068e+06 1.7995
1.3807e+06 1.8238
1.38071e+06 1.8528
1.38072e+06 1.8909
1.38073e+06 1.9288
1.38074e+06 1.9784
1.38075e+06 2.037
1.38076e+06 2.1111
1.38076e+06 2.193
1.38077e+06 2.29
1.38078e+06 2.403
1.38079e+06 2.5508
1.3808e+06 2.7373
1.38082e+06 3.25
1.38083e+06 3.4093
1.38084e+06 3.5262
1.38084e+06 3.6101
1.38085e+06 3.6625
1.38086e+06 3.6884
1.38086e+06 3.6914
1.38087e+06 3.681
1.38087e+06 3.6484
1.38088e+06 3.5892
1.38089e+06 3.4933
1.38089e+06 3.3559
1.38091e+06 3.1167
1.38092e+06 2.7886
1.38093e+06 2.6205
1.38094e+06 2.4879
1.38095e+06 2.3729
1.38096e+06 2.2757
1.38097e+06 2.2043
1.38097e+06 2.1365
1.38098e+06 2.0716
1.38099e+06 2.0225
1.38101e+06 1.9731
1.38102e+06 1.9309
1.38104e+06 1.8965
1.38107e+06 1.8634
1.38111e+06 1.8337
1.38116e+06 1.8076
1.38124e+06 1.7839
1.38138e+06 1.7613
1.38165e+06 1.7368
1.38223e+06 1.7051
1.38345e+06 1.6585
1.38507e+06 1.6081
1.38509e+06 1.608
1.38519e+06 1.6127
1.38523e+06 1.6239
1.38526e+06 1.6398
1.38527e+06 1.6607
1.38529e+06 1.6851
1.3853e+06 1.7165
1.3853e+06 1.7533
1.38531e+06 1.8029
1.38532e+06 1.8542
1.38533e+06 1.9178
1.38533e+06 1.9953
1.38534e+06 2.0851
1.38535e+06 2.1871
1.38535e+06 2.2962
1.38536e+06 2.4483
1.38537e+06 2.6482
1.38539e+06 3.1729
1.3854e+06 3.3501
1.3854e+06 3.4753
1.38541e+06 3.5648
1.38541e+06 3.6282
1.38542e+06 3.6616
1.38542e+06 3.6689
1.38543e+06 3.6575
1.38544e+06 3.6197
1.38544e+06 3.5528
1.38545e+06 3.4501
1.38546e+06 3.3098
1.38547e+06 3.0879
1.38548e+06 2.6686
1.38549e+06 2.4837
1.3855e+06 2.3454
1.38551e+06 2.2229
1.38551e+06 2.1217
1.38552e+06 2.0413
1.38553e+06 1.9739
1.38553e+06 1.9183
1.38554e+06 1.8628
1.38555e+06 1.8199
1.38556e+06 1.7813
1.38557e+06 1.7488
1.38559e+06 1.7176
1.38561e+06 1.6935
1.38564e+06 1.6697
1.38569e+06 1.6494
1.38577e+06 1.6311
1.38592e+06 1.6145
1.38624e+06 1.5979
1.38697e+06 1.5785
1.38764e+06 1.571
1.38767e+06 1.571
1.38808e+06 1.5765
1.38836e+06 1.5905
1.38855e+06 1.6096
1.3887e+06 1.6352
1.38882e+06 1.6664
1.38892e+06 1.7031
1.389e+06 1.7415
1.38906e+06 1.7841
1.38913e+06 1.8387
1.38919e+06 1.8963
1.38923e+06 1.9527
1.38928e+06 2.0206
1.38932e+06 2.1029
1.38935e+06 2.1763
1.38939e+06 2.2616
1.38942e+06 2.3611
1.38945e+06 2.4774
1.38949e+06 2.6134
1.38951e+06 2.7165
1.38953e+06 2.8307
1.38955e+06 2.957
1.38958e+06 3.0961
1.3896e+06 3.2485
1.38962e+06 3.4146
1.38965e+06 3.6885
1.38969e+06 3.9874
1.38976e+06 4.6636
1.38979e+06 4.9444
1.38981e+06 5.1023
1.38984e+06 5.2277
1.38986e+06 5.3144
1.38988e+06 5.3523
1.38989e+06 5.3636
1.38991e+06 5.3514
1.38993e+06 5.2975
1.38995e+06 5.2325
1.38997e+06 5.1174
1.38999e+06 4.9764
1.39003e+06 4.711
1.39011e+06 4.0769
1.39014e+06 3.8326
1.39017e+06 3.6089
1.39021e+06 3.4075
1.39024e+06 3.2284
1.39027e+06 3.07
1.39031e+06 2.9304
1.39034e+06 2.8075
1.39037e+06 2.6992
1.39042e+06 2.5742
1.39046e+06 2.468
1.39051e+06 2.3771
1.39056e+06 2.2812
1.39062e+06 2.2011
1.39068e+06 2.1213
1.39076e+06 2.0455
1.39085e+06 1.9762
1.39095e+06 1.9143
1.39105e+06 1.8649
1.39119e+06 1.811
1.39136e+06 1.7622
1.39155e+06 1.7194
1.3918e+06 1.6789
1.39211e+06 1.6431
1.39252e+06 1.6082
1.3931e+06 1.574
1.39396e+06 1.5387
1.39536e+06 1.4969
1.39918e+06 1.4011
1.40057e+06 1.3583
1.40149e+06 1.3215
1.40216e+06 1.2866
1.40264e+06 1.2534
1.40298e+06 1.2221
1.40321e+06 1.1923
1.40338e+06 1.1632
1.4035e+06 1.1363
1.40359e+06 1.1068
1.40366e+06 1.0784
1.40372e+06 1.049
1.40376e+06 1.0186
1.40379e+06 0.98725
1.40382e+06 0.95363
1.40385e+06 0.91792
1.40388e+06 0.87149
1.4039e+06 0.8354
1.40391e+06 0.822
1.40392e+06 0.8168
1.40392e+06 0.81661
1.40393e+06 0.81909
1.40393e+06 0.8261
1.40394e+06 0.83604
1.40394e+06 0.85282
1.40394e+06 0.87189
1.40395e+06 0.8962
1.40395e+06 0.92614
1.40396e+06 0.96227
1.40396e+06 1.0048
1.40397e+06 1.0544
1.40397e+06 1.1107
1.40397e+06 1.1742
1.40398e+06 1.2592
1.40398e+06 1.3535
1.40399e+06 1.4737
1.404e+06 1.641
1.40402e+06 2.0607
1.40402e+06 2.2198
1.40403e+06 2.3433
1.40404e+06 2.4414
1.40404e+06 2.5129
1.40405e+06 2.5705
1.40405e+06 2.6076
1.40406e+06 2.6242
1.40406e+06 2.6253
1.40407e+06 2.6173
1.40407e+06 2.5874
1.40408e+06 2.532
1.40409e+06 2.4505
1.4041e+06 2.2962
1.40412e+06 2.0901
1.40413e+06 1.9784
1.40414e+06 1.8922
1.40415e+06 1.8105
1.40416e+06 1.7425
1.40417e+06 1.6862
1.40419e+06 1.6311
1.4042e+06 1.5798
1.40422e+06 1.5336
1.40424e+06 1.4884
1.40427e+06 1.4465
1.4043e+06 1.4055
1.40434e+06 1.3664
1.40439e+06 1.3306
1.40445e+06 1.2941
1.40454e+06 1.2576
1.40465e+06 1.2166
1.40487e+06 1.1552
1.4052e+06 1.0659
1.40537e+06 1.012
1.40552e+06 0.95797
1.40564e+06 0.90717
1.40576e+06 0.85237
1.40587e+06 0.79816
1.40598e+06 0.73337
1.40612e+06 0.65081
1.40617e+06 0.62355
1.4062e+06 0.60885
1.40623e+06 0.60077
1.40626e+06 0.59628
1.40627e+06 0.59576
1.40629e+06 0.59713
1.4063e+06 0.60075
1.40632e+06 0.60766
1.40633e+06 0.61913
1.40635e+06 0.63102
1.40636e+06 0.64618
1.40637e+06 0.66512
1.40639e+06 0.68833
1.4064e+06 0.71644
1.40641e+06 0.75006
1.40642e+06 0.78994
1.40643e+06 0.82038
1.40644e+06 0.85417
1.40645e+06 0.89157
1.40646e+06 0.93282
1.40647e+06 0.9782
1.40648e+06 1.028
1.40649e+06 1.0824
1.40649e+06 1.1416
1.4065e+06 1.206
1.40651e+06 1.2757
1.40652e+06 1.3509
1.40653e+06 1.4317
1.40654e+06 1.5636
1.40655e+06 1.7084
1.40657e+06 1.8655
1.40658e+06 2.0784
1.4066e+06 2.3382
1.40663e+06 2.7275
1.40666e+06 3.2503
1.40668e+06 3.5012
1.4067e+06 3.7136
1.40671e+06 3.8684
1.40672e+06 3.9999
1.40674e+06 4.112
1.40675e+06 4.2038
1.40676e+06 4.2752
1.40678e+06 4.3395
1.40679e+06 4.3675
1.40681e+06 4.3757
1.40683e+06 4.3591
1.40684e+06 4.3217
1.40687e+06 4.2357
1.40691e+06 4.086
1.40701e+06 3.584
1.40705e+06 3.3956
1.4071e+06 3.2273
1.40714e+06 3.079
1.40718e+06 2.9488
1.40723e+06 2.8133
1.40729e+06 2.6969
1.40735e+06 2.5809
1.40742e+06 2.4695
1.40749e+06 2.3759
1.40757e+06 2.2805
1.40766e+06 2.1928
1.40776e+06 2.1184
